n240303sa2n2mnb0ix2mol1k5mxaf5aj,"[10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29]",4//20,20.0%,0-2:0,3-9:0,10-19:4
n240302sawtxkx79pt0q6ej0dufpn431,"[20--29,20--29,20--29,20--29,20--29,20--29]",0//6,0.0%,0-2:0,3-9:0,10-19:0
n240305sajzdt67xeqmu12h5fo270s37,"[20--29,20--29,20--29,20--29,20--29,3-9,20--29,30-39,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",2//16,12.5%,0-2:0,3-9:1,10-19:1
n240305sa3e8yig14apzel1g9gdmeqcr,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//227,0.0%,0-2:0,3-9:0,10-19:0
n240305sa1szcp2jhak3bp15z1qf7cxj,"[20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,3-9,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",11//77,14.29%,0-2:0,3-9:1,10-19:10
n240305sa11qp6htive5bbazmt5nwrx4,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240305saei7u6a4dasbw37v64uod2wr,"[30-39,30-39,30-39,20--29,20--29,30-39,20--29,3-9,30-39,20--29,30-39,30-39,30-39,20--29,20--29,20--29,30-39,20--29,30-39]",1//19,5.26%,0-2:0,3-9:1,10-19:0
n240228sa38n750doxlojcmvsjm9jrs1,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//22,0.0%,0-2:0,3-9:0,10-19:0
n240228sa2h4otszbfz04z1jtaimdyyn,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//18,0.0%,0-2:0,3-9:0,10-19:0
n240306sadbgfmp6sfik1dar4wpd1ekd,"[10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,3-9,10-19,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29]",7//40,17.5%,0-2:0,3-9:1,10-19:6
n240305sa2lstrg9a2dtzm1747ei1itl,"[20--29,40-49,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240302sa2r87qp0qo01231g0tjt5ux9,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240301sa1olc09x2wgsq22eop15la88,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//62,0.0%,0-2:0,3-9:0,10-19:0
n240304sa15nupmlf7urdd2k957xn555,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//61,0.0%,0-2:0,3-9:0,10-19:0
n240303sa12gowtt1pwts3jbl1ccuydb,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//18,0.0%,0-2:0,3-9:0,10-19:0
n240305sa3fboikrteck4cnnp7wmqlpl,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//41,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3ba56jv4aanbt317h6wnpwb,"[20--29,20--29,20--29,20--29,20--29,20--29,3-9,3-9,3-9,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",4//37,10.81%,0-2:0,3-9:4,10-19:0
n240302sa1h1464i66eger1hdb9oji19,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240228sasuyo14l2vptoe4j1sbhaemt,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240304sam8moyogg6nk82hz06hkx3u4,"[20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,10-19,10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29]",7//40,17.5%,0-2:0,3-9:0,10-19:7
n240304sa1x4bu4a8s2uol2qhssd16tl,"[20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,10-19,10-19,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,3-9,10-19,10-19,20--29,10-19,20--29,20--29,20--29,20--29,10-19,20--29,20--29]",12//35,34.29%,0-2:0,3-9:1,10-19:11
n240229sa3mvoolfwk0oge3j4a3mxun5,"[10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,10-19,3-9,10-19,10-19,10-19,20--29,20--29,20--29]",8//20,40.0%,0-2:0,3-9:1,10-19:7
n240304sa221snrti151vxxd2bt2o576,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",1//58,1.72%,0-2:0,3-9:0,10-19:1
n240305a215yvbhjiu69sg24u01x584w,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,3-9,10-19,20--29,20--29]",5//30,16.67%,0-2:0,3-9:1,10-19:4
n240301sa3gi8axb326qy124tn1f732d,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//35,0.0%,0-2:0,3-9:0,10-19:0
n240302sajlefjp7oj2lb28bbszl93pc,"[20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,10-19,20--29,30-39,20--29,3-9,30-39,30-39,20--29,20--29,20--29,30-39,30-39,20--29,20--29,20--29,30-39,20--29,20--29,20--29]",5//46,10.87%,0-2:0,3-9:2,10-19:3
n240228a218egwwe2hr3v233icfcfwo0,"[20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//21,0.0%,0-2:0,3-9:0,10-19:0
n240304sa2a5snpd9opuii2lmppou96o,"[20--29,20--29,20--29,20--29]",0//4,0.0%,0-2:0,3-9:0,10-19:0
n240304sa16of276o44ln53wffiem3ru,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240301sa2uyyz0tnyu4ek10kaxuqjz5,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//15,0.0%,0-2:0,3-9:0,10-19:0
n240305sa1z1mk4qv5kh0510rd74rthp,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240303say0ldy1k97vgx136703nqk3k,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240302qn28wrwm240te282cdea9pf7g,"[10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29]",2//13,15.38%,0-2:0,3-9:1,10-19:1
n240305sa2h70ld0vk9ubg20ari5p9g3,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//17,0.0%,0-2:0,3-9:0,10-19:0
n240301sa1rc9iy4grfybymkgrldbaw2,"[20--29,10-19,10-19,20--29,10-19,10-19,20--29,10-19]",5//8,62.5%,0-2:0,3-9:0,10-19:5
n240302sa2536cqslb295zq0spb58r9i,"[20--29,20--29,20--29,20--29,10-19,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,10-19,20--29,20--29,3-9,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19]",17//60,28.33%,0-2:0,3-9:1,10-19:16
n240305sa30mmhl75emay71l6777jvv7,"[20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,3-9,20--29]",4//35,11.43%,0-2:0,3-9:3,10-19:1
n240228ad3aj723ox0aqn93flef7d1ek,"[10-19,10-19,20--29,10-19,20--29,10-19,10-19,20--29,10-19,10-19,20--29,10-19,10-19,10-19,10-19,10-19,10-19,10-19,10-19,10-19]",16//20,80.0%,0-2:0,3-9:0,10-19:16
n240229sad5vefth6h3azwj8ndr684sh,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,30-39]",1//34,2.94%,0-2:0,3-9:1,10-19:0
n240306saxu1mpjz1qbm62lc3seyfjm7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,10-19,20--29,20--29]",2//21,9.52%,0-2:0,3-9:0,10-19:2
n240303sa37bvswx9i4zq42oat8uetuv,"[20--29,20--29,30-39,30-39,30-39,20--29,30-39,30-39]",0//8,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3hloiu7a4qxw229qt8ur5vh,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29]",1//20,5.0%,0-2:0,3-9:1,10-19:0
n240301sa247i5r44ehv912z3o7p1i5u,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240305saxhhhz6dlh55j2q6cydd7cya,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240227sa3dz57quuadglshw7qxjsil2,"[20--29,20--29,30-39,30-39,20--29,20--29,20--29,40-49,30-39,20--29,30-39,40-49,30-39,30-39,30-39,30-39,30-39,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//31,0.0%,0-2:0,3-9:0,10-19:0
n240304sa38k5javfp7imm1rmjw9wryb,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//11,0.0%,0-2:0,3-9:0,10-19:0
n240303sa25hm32z5ofq7s1iwqxwz0el,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240305a22de1pjwpqzsxqvo4iehjn1t,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,3-9,20--29,10-19,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29]",7//40,17.5%,0-2:0,3-9:4,10-19:3
n240303qn12zbe5hjobazp2i3c5v6cq5,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29]",1//11,9.09%,0-2:0,3-9:1,10-19:0
n240301ad7h1pcdriw4wl1j2xteqha8c,"[20--29,20--29,20--29,20--29,20--29,20--29]",0//6,0.0%,0-2:0,3-9:0,10-19:0
n240229sa2gkhdnn82hkv1w0tmo3gz3r,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//9,0.0%,0-2:0,3-9:0,10-19:0
n240301sa33se9aaod6wek3scfw4frr6,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//72,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3aavyweany5le353bgbd1pu,"[20--29,10-19,30-39,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29]",2//19,10.53%,0-2:0,3-9:0,10-19:2
n240303sa2suf16puecbrr1wrawtstqt,"[20--29,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,10-19,20--29,20--29,3-9,3-9,20--29,20--29,20--29,20--29,10-19,20--29,10-19,10-19,10-19,20--29,20--29,20--29,20--29,10-19,20--29,10-19,10-19,10-19,10-19,20--29,10-19,10-19,10-19,20--29,10-19,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29]",22//60,36.67%,0-2:0,3-9:2,10-19:20
n240227sa2s3s9k3jjha6f2fxbc6pgzv,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//21,0.0%,0-2:0,3-9:0,10-19:0
n240302sa11m96s008wa8pgspa0r50cf,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//18,0.0%,0-2:0,3-9:0,10-19:0
n240303sa1iw55n1kip33c3eqt8ac4xl,"[20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,30-39,20--29,40-49,20--29,20--29,20--29,30-39,10-19,3-9,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,3-9,20--29,20--29,20--29,20--29,3-9,20--29,20--29,10-19,20--29,20--29,20--29]",6//41,14.63%,0-2:0,3-9:4,10-19:2
n240304sa1so0j65an7lsldcsxwjnubr,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240304li2s4e12ueil018dgoyqpjtm0,"[20--29,20--29,20--29,10-19,10-19,10-19,20--29,10-19,20--29,3-9,10-19,10-19,10-19,10-19,10-19,3-9]",11//16,68.75%,0-2:0,3-9:2,10-19:9
n240305sa193qsv2o2cwna2a5r1ciy0r,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//40,0.0%,0-2:0,3-9:0,10-19:0
n240229sa20nd18evgncf43kh4fcd3en,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//16,0.0%,0-2:0,3-9:0,10-19:0
n240228sa18shqvry8ulmi20xrde4x5a,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//25,0.0%,0-2:0,3-9:0,10-19:0
n240301sa3iywmep7gbrm12nt94lvq9o,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//9,0.0%,0-2:0,3-9:0,10-19:0
n240302sa3mg2a4r4ebqt2b0gzfn6r0v,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//19,0.0%,0-2:0,3-9:0,10-19:0
n240301sa1dq3r2v0x65h32f29mg53a7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//28,0.0%,0-2:0,3-9:0,10-19:0
n240301sa252idbvxlwypy1ybrp69djg,"[0-2,0-2,3-9,3-9,3-9,0-2,0-2,3-9]",8//8,100.0%,0-2:4,3-9:4,10-19:0
n240302sawc8b70c1aqh13bob1jtsshp,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//19,0.0%,0-2:0,3-9:0,10-19:0
n240306sa5qwkb5ah7yf8cickkgf6e6p,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240301a23afno73ydq6uv2hb7mtolhw,"[40-49,40-49,40-49,40-49,40-49,40-49,40-49,40-49,40-49,0-2,40-49,40-49,40-49]",1//13,7.69%,0-2:1,3-9:0,10-19:0
n240301ad324za80rpocvyte3bj4fgr2,"[20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,3-9,20--29,20--29,10-19,3-9,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,50-59,20--29,20--29,20--29,30-39,10-19]",7//59,11.86%,0-2:0,3-9:3,10-19:4
n240306sa1m19uozcsutwujf2bctlabe,"[20--29,20--29,20--29,20--29]",0//4,0.0%,0-2:0,3-9:0,10-19:0
n240228ad3rmt0udk1zadw2nvlchd29b,"[20--29,40-49,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//22,0.0%,0-2:0,3-9:0,10-19:0
n240302sa1u5fgds1b56dr3bgem9xrup,[20--29],0//1,0.0%,0-2:0,3-9:0,10-19:0
n240226sa2x27u9zqifsuz3v6ghqllh7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240304sa2bteb055jwg7m1lt3teo2w0,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240229sa2epu7kshok8ky3rbc5uili4,"[20--29,20--29,20--29,20--29,20--29,10-19,10-19,20--29,20--29,10-19,10-19,20--29,3-9,20--29,10-19,10-19,10-19,10-19,10-19,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,10-19,10-19,20--29,20--29]",15//37,40.54%,0-2:0,3-9:1,10-19:14
n240305a2acnta9lh2xo71r7q0q5if29,"[30-39,30-39,20--29,20--29,20--29,30-39,30-39,30-39,30-39,30-39,30-39,30-39,30-39]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240229sa2x71eeqdgpbom5r38wokifd,"[20--29,3-9,20--29,20--29,20--29,20--29,10-19,20--29,20--29,0-2,30-39,30-39,20--29,3-9,20--29]",4//15,26.67%,0-2:1,3-9:2,10-19:1
n240303sa2h9xvhf3qf558134wcnn56g,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29]",0//21,0.0%,0-2:0,3-9:0,10-19:0
n240304sa1mpljy7whcxnc2sx39eersk,"[20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,20--29,10-19,10-19,10-19,20--29]",5//14,35.71%,0-2:0,3-9:0,10-19:5
n240304sa3m5yxpf1ale5f3jzwhg2w62,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",3//82,3.66%,0-2:0,3-9:0,10-19:3
n240301sauz4fgpnaz7mcfal8vt6p38t,"[20--29,10-19,20--29,20--29,20--29,20--29,20--29,10-19,10-19,10-19,20--29,10-19,20--29,10-19,10-19,30-39,20--29,20--29,20--29]",7//19,36.84%,0-2:0,3-9:0,10-19:7
n240229sa29gidfkayj19c3h4jkuyvoa,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//22,0.0%,0-2:0,3-9:0,10-19:0
n240301sa3il29zmslqxat3l1gj61896,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240228sa1qhirst24mfqw31kc0ojzma,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//53,0.0%,0-2:0,3-9:0,10-19:0
